Code,Description,CodeType,Deprecated,Created,Modified,
35RI,ROI GRADLON,SHIPC,False,2006-12-21,2006-12-21,
35RN,RODIN,SHIPC,False,2006-12-21,2006-12-21,
35RO,LA ROCHELLE,SHIPC,False,2006-12-21,2006-12-21,
35RP,ROSPICO,SHIPC,False,2006-12-21,2006-12-21,
35RQ,CAP SAINT PAUL,SHIPC,False,2006-12-21,2006-12-21,
35RS,ROSELYS II,SHIPC,False,2006-12-21,2006-12-21,
35RT,RURUTU,SHIPC,False,2006-12-21,2006-12-21,
35RU,ROUSSEAU,SHIPC,False,2006-12-21,2006-12-21,
35RV,Aster X,SHIPC,False,2011-01-20,2011-01-20,
35RW,Scampi,SHIPC,False,2011-01-20,2011-01-20,
35RX,nautile,SHIPC,False,2011-01-20,2011-01-20,
35RY,Victor 6000,SHIPC,False,2011-01-20,2011-01-20,
35S4,PAGLIA ORBA,SHIPC,False,2018-02-23,2018-02-23,
35SA,SARI,SHIPC,False,2006-12-21,2006-12-21,
35SB,SEPIA II,SHIPC,False,2006-12-21,2006-12-21,
35SC,Sar,SHIPC,False,2012-12-17,2012-12-17,
35SD,SANDETTIE,SHIPC,False,2006-12-21,2006-12-21,
35SE,SENTINELLE,SHIPC,False,2006-12-21,2006-12-21,
35SG,LE SENEGAL,SHIPC,False,2006-12-21,2006-12-21,
35SJ,SAINTE JEANNE D'ARC,SHIPC,False,2006-12-21,2006-12-21,
35SL,SAINT LEU,SHIPC,False,2006-12-21,2006-12-21,
35SN,SAINT ROMAIN,SHIPC,False,2006-12-21,2006-12-21,
35SO,Sepiola,SHIPC,False,2014-04-21,2014-04-21,
35SP,SEA PREMIER,SHIPC,False,2006-12-21,2006-12-21,
35SR,SAINT ROLAND,SHIPC,False,2006-12-21,2006-12-21,
35ST,SAINT ROCH,SHIPC,False,2006-12-21,2006-12-21,
35SU,SURVEILLANTE,SHIPC,False,2006-12-21,2006-12-21,
35SZ,SAGITTA III,SHIPC,False,2019-12-16,2019-12-16,
35T6,TAPORO VI,SHIPC,False,2017-06-11,2017-06-11,
35TA,TADORNE,SHIPC,False,2006-12-21,2010-12-06,
35TB,TEREBEL,SHIPC,False,2006-12-21,2006-12-21,
35TC,THALIA,SHIPC,False,2006-12-21,2009-12-08,
35TD,Tainui,SHIPC,False,2011-01-20,2011-01-20,
35TE,TEMERAIRE,SHIPC,False,2006-12-21,2006-12-21,
35TF,ANTEDON II,SHIPC,False,2013-07-29,2018-03-04,
35TH,THALASSA,SHIPC,False,2006-12-21,2017-08-17,
35TI,TIARE,SHIPC,False,2006-12-21,2006-12-21,
35TK,TAKAROA,SHIPC,False,2006-12-21,2006-12-21,
35TL,TOULON,SHIPC,False,2006-12-21,2006-12-21,
35TN,TANCHE,SHIPC,False,2006-12-21,2006-12-21,
35TO,TOURNEVIRE,SHIPC,False,2006-12-21,2006-12-21,
35TR,TRESCAO,SHIPC,False,2006-12-21,2006-12-21,
35TS,ATLAS,SHIPC,False,2006-12-21,2006-12-21,
35TT,TETHYS II,SHIPC,False,2006-12-21,2015-06-03,
35U0,GASELYS,SHIPC,False,2019-12-12,2019-12-12,
35UB,PIANA,SHIPC,False,2018-03-02,2018-03-02,
35UC,LA CURIEUSE,SHIPC,False,2006-12-21,2006-12-21,
35UL,ULISSE,SHIPC,False,2006-12-21,2006-12-21,
35UM,LE BOREAL,SHIPC,False,2019-01-14,2019-01-14,
35UP,RENE DESCARTES,SHIPC,False,2018-03-02,2018-03-02,
35UR,CITY OF HAMBURG,SHIPC,False,2017-12-18,2017-12-18,
35UT,CGM UTRILLO,SHIPC,False,2006-12-21,2006-12-21,
35V3,BOUGAINVILLE,SHIPC,False,2006-12-21,2006-12-21,
35VA,VAILLANTE,SHIPC,False,2006-12-21,2006-12-21,
35VB,VIERGE DE BOULOGNE,SHIPC,False,2006-12-21,2006-12-21,
35VD,VILLE D'YS,SHIPC,False,2006-12-21,2006-12-21,
35VE,VILLE DE ROUEN,SHIPC,False,2006-12-21,2006-12-21,
35VI,VICTORIA,SHIPC,False,2006-12-21,2006-12-21,
35VM,VILLE DE MARSEILLE,SHIPC,False,2006-12-21,2006-12-21,
35VN,VIETNAM,SHIPC,False,2006-12-21,2006-12-21,
35VQ,CINTHARTH,SHIPC,False,2019-02-02,2019-02-02,
35VR,CMA CGM JULES VERNE,SHIPC,False,2018-10-01,2018-10-01,
35VV,VIVA AMERICA,SHIPC,False,2006-12-21,2016-02-24,
35WH,WHARF POINTE NOIRE,SHIPC,False,2006-12-21,2009-12-11,
35WI,WINARETTA,SHIPC,False,2006-12-21,2006-12-21,
35WO,WOALEDEN,SHIPC,False,2006-12-21,2006-12-21,
35WS,WINNARETTA SINGER,SHIPC,False,2006-12-21,2009-12-08,
35X2,JEREMI SIMON,SHIPC,False,2018-01-31,2018-01-31,
35X4,ALIZES II,SHIPC,False,2018-12-12,2018-12-13,
35X7,CYANA,SHIPC,False,2017-04-26,2017-04-26,
35XI,Tara,SHIPC,False,2019-09-23,2019-09-23,
35XX,PALACE FLOATS,SHIPC,False,2006-12-21,2006-12-21,
35Y1,PAPI PAUL,SHIPC,False,2019-02-02,2019-02-02,
35YC,OSIRIS,SHIPC,False,2019-02-05,2019-02-05,
35YD,YVES DE KERGUELEN,SHIPC,False,2006-12-21,2006-12-21,
35YN,LE SOLEAL,SHIPC,False,2019-01-13,2019-01-13,
35YW,CMA CGM FORT STE MARIE,SHIPC,False,2018-02-26,2018-02-26,
35ZA,IBN ZAIDOUN,SHIPC,False,2006-12-21,2006-12-21,
35ZB,Bonpland,SHIPC,False,2014-06-03,2014-06-03,
35ZC,Wallis,SHIPC,False,2014-06-03,2014-06-03,
35ZD,CMA CGM LA TRAVIATA,SHIPC,False,2018-11-01,2018-11-01,
35ZE,ZELEE,SHIPC,False,2006-12-21,2006-12-21,
35ZH,CAP HORN 1,SHIPC,False,2018-12-13,2018-12-13,
35ZI,LE JOKER,SHIPC,False,2018-01-31,2018-01-31,
35ZJ,KRAKEN,SHIPC,False,2019-07-15,2019-07-15,
35ZO,ZODIAC,SHIPC,False,2006-12-21,2006-12-21,
35ZP,Campe,SHIPC,False,2013-08-06,2013-09-17,
35ZQ,Hannon,SHIPC,False,2013-08-06,2013-09-17,
35ZR,Eudoxus,SHIPC,False,2013-08-06,2013-09-17,
35ZS,Himilcon,SHIPC,False,2013-08-06,2013-09-17,
35ZT,Nearchos,SHIPC,False,2013-08-06,2013-09-17,
35ZU,SG508,SHIPC,False,2013-08-06,2013-09-17,
35ZV,SG509,SHIPC,False,2013-08-06,2013-09-17,
35ZW,Tenuse,SHIPC,False,2013-08-06,2013-09-17,
35ZX,Tintin,SHIPC,False,2013-08-06,2016-07-13,
35ZY,Milou,SHIPC,False,2014-06-03,2014-06-03,
35ZZ,Pytheas,SHIPC,False,2014-06-03,2014-06-03,
3648,KNOSSOS PALACE,SHIPC,False,2016-08-19,2016-08-19,
3699,UNKNOWN,SHIPC,True,2006-12-21,2015-01-22,
36A1,ADELAIS,SHIPC,False,2006-12-21,2009-12-11,
36A2,AEGLI,SHIPC,False,2006-12-21,2009-12-11,
36A3,APOLLON,SHIPC,False,2006-12-21,2009-12-11,
36A4,ARGO,SHIPC,False,2006-12-21,2009-12-11,
36A5,AVRA,SHIPC,False,2006-12-21,2009-12-11,
36A6,IOANNIS,SHIPC,False,2006-12-21,2009-12-11,
36A7,MANOS,SHIPC,False,2006-12-21,2009-12-11,
36A8,NIOVI,SHIPC,False,2006-12-21,2009-12-11,
36A9,PANAGIOTIS,SHIPC,False,2006-12-21,2009-12-11,
36AA,CHRYSANTI GL,SHIPC,False,2006-12-21,2006-12-21,
36AB,EVANGELISTRIA III,SHIPC,False,2006-12-21,2006-12-21,
36AD,ANDIOPI,SHIPC,False,2006-12-21,2006-12-21,
36AE,AEGAEO,SHIPC,False,2006-12-21,2014-10-09,
36AL,ALKYONI,SHIPC,False,2006-12-21,2015-02-01,
36AN,ANEMOS,SHIPC,False,2006-12-21,2006-12-21,
36AO,ALCYON,SHIPC,False,2015-01-13,2015-01-13,
36AT,ALTEBARAN,SHIPC,False,2007-03-30,2009-12-11,
36B1,SEVEN BROS,SHIPC,False,2006-12-21,2009-12-11,
36B2,THALIS,SHIPC,False,2006-12-21,2009-12-11,
36B3,THREE BROS,SHIPC,False,2006-12-21,2009-12-11,
36B4,VARVARA,SHIPC,False,2006-12-21,2009-12-11,
36BA,ARKADI,SHIPC,False,2006-12-21,2006-12-21,
36BB,ALTHEA,SHIPC,False,2006-12-21,2006-12-21,
36BC,KAPETAN YANNIS,SHIPC,False,2006-12-21,2006-12-21,
36BD,CORONIA,SHIPC,False,2006-12-21,2006-12-21,
36BE,MOUNT PILIO,SHIPC,False,2006-12-21,2006-12-21,
36BF,PROTEUS,SHIPC,False,2006-12-21,2006-12-21,
36BG,VERGO,SHIPC,False,2006-12-21,2006-12-21,
36BH,CAST BEAVER,SHIPC,False,2006-12-21,2006-12-21,
36BI,LENA,SHIPC,False,2006-12-21,2006-12-21,
36BJ,UNION SPRIT,SHIPC,False,2006-12-21,2006-12-21,
36BK,MICHALIS,SHIPC,False,2006-12-21,2006-12-21,
36BL,THASSOS ISLAND,SHIPC,False,2006-12-21,2006-12-21,
36BM,MESSINIAKI GI,SHIPC,False,2006-12-21,2006-12-21,
36BN,ISLAND GEM,SHIPC,False,2006-12-21,2006-12-21,
36BP,WORLD NOBILITY,SHIPC,False,2006-12-21,2006-12-21,
36BQ,ELMINA,SHIPC,False,2006-12-21,2006-12-21,
36BR,ANAGEL ARES,SHIPC,False,2006-12-21,2006-12-21,
36BS,IVORY,SHIPC,False,2009-03-06,2009-12-08,
36CD,CITY OF DUBLIN,SHIPC,False,2006-12-21,2006-12-21,
36DM,DIMITRIOS,SHIPC,False,2007-03-30,2009-12-11,
36GL,GLAFKI,SHIPC,False,2006-12-21,2006-12-21,
36GS,GLAROS,SHIPC,False,2007-03-30,2009-12-11,
36JF,BLUE STAR 2,SHIPC,False,2018-02-15,2018-02-15,
36JK,MYTILENE,SHIPC,False,2016-07-12,2016-07-12,
36MG,Megalochari,SHIPC,False,2013-09-05,2013-09-05,
36NA,Naftilos,SHIPC,False,2010-06-17,2010-06-17,
36OV,OCEAN VICTORY,SHIPC,False,2006-12-21,2006-12-21,
36PH,PHILIA,SHIPC,False,2007-03-30,2014-10-09,
36PY,Pytheas,SHIPC,False,2010-08-06,2010-08-17,
36SH,SUNHOPE,SHIPC,False,2006-12-21,2006-12-21,
36SN,ELYROS,SHIPC,False,2018-03-01,2018-03-01,
36SP,STAR POLLUX,SHIPC,False,2006-12-21,2006-12-21,
36SS,STORMY SEAS,SHIPC,False,2006-12-21,2006-12-21,
36ST,Stravon,SHIPC,False,2010-06-17,2010-06-17,
36YJ,AEGEAN DIGNITY,SHIPC,False,2018-03-20,2018-03-20,
36Z5,AQUAMARINE,SHIPC,False,2018-02-06,2018-02-06,
36ZO,ZOI,SHIPC,False,2007-03-30,2009-12-11,
410G,DESH VIRAAT,SHIPC,False,2018-03-20,2018-03-20,
411A,DAMODAR TASAKA,SHIPC,False,2006-12-21,2006-12-21,
411S,SAGAR MANJUSHA,SHIPC,False,2017-08-25,2017-08-25,
4199,UNKNOWN,SHIPC,True,2006-12-21,2015-01-22,
41AA,JALAGOPAL,SHIPC,False,2006-12-21,2006-12-21,
41AB,DARSHAK,SHIPC,False,2006-12-21,2006-12-21,
41AC,LOKVIHAR,SHIPC,False,2006-12-21,2006-12-21,
41AD,KASTURBA,SHIPC,False,2006-12-21,2006-12-21,
41AK,AKBAR,SHIPC,False,2006-12-21,2006-12-21,
41AZ,Sindhu Sadhana,SHIPC,False,2017-12-20,2017-12-20,
41BA,BANGADA,SHIPC,False,2006-12-21,2006-12-21,
41BB,BHAVABHUTI,SHIPC,False,2006-12-21,2006-12-21,
41BE,BENGAL,SHIPC,False,2006-12-21,2006-12-21,
41BS,BHASKARA,SHIPC,False,2006-12-21,2006-12-21,
41CO,CONCH,SHIPC,False,2006-12-21,2006-12-21,
41DE,DEEPAK,SHIPC,False,2006-12-21,2006-12-21,
41GA,GAVESHANI,SHIPC,False,2006-12-21,2015-09-28,
41HV,HARSHA VARDHANA,SHIPC,False,2014-04-21,2015-06-22,
41IG,Indira Gandhi,SHIPC,False,2013-05-16,2013-05-16,
41IN,INVESTIGATOR,SHIPC,False,2006-12-21,2006-12-21,
41JT,JALAMOTI,SHIPC,False,2006-12-21,2006-12-21,
41KA,KALAVA,SHIPC,False,2006-12-21,2006-12-21,
41KI,KISTNA,SHIPC,False,2006-12-21,2006-12-21,
41KO,KONKAN,SHIPC,False,2006-12-21,2006-12-21,
41KR,M. O. KRISTENSEN,SHIPC,False,2006-12-21,2006-12-21,
41KS,SWARNA KRISHNA,SHIPC,False,2017-05-16,2017-05-16,
41LS,Lal Bahadur Shastri,SHIPC,False,2012-12-06,2012-12-06,
41MA,MADRAS,SHIPC,False,2006-12-21,2006-12-21,
41NA,NANCOWRY,SHIPC,False,2006-12-21,2015-06-22,
41NK,NEKKANTI-II,SHIPC,False,2006-12-21,2009-12-08,
41NM,NAROTTAM MORARJEE,SHIPC,False,2006-12-21,2006-12-21,
41NR,NAND RACHIT,SHIPC,False,2006-12-21,2006-12-21,
41NX,DESH VISHAL,SHIPC,False,2018-03-20,2018-03-20,
41RA,RAJPUTANA,SHIPC,False,2006-12-21,2006-12-21,
41RO,ROHILKAND,SHIPC,False,2006-12-21,2006-12-21,
41RP,RANA PRATAP,SHIPC,False,2006-12-21,2006-12-21,
41SA,SARDINELLA,SHIPC,False,2006-12-21,2006-12-21,
41SG,SAGAR KANYA,SHIPC,False,2006-12-21,2012-07-01,
41SK,STATE OF KUTCH,SHIPC,False,2006-12-21,2006-12-21,
41SN,Sagar Nidhi,SHIPC,False,2012-12-17,2012-12-17,
41SS,SAGAR SAMPADA,SHIPC,False,2006-12-21,2015-06-24,
41SW,SWARNA GANGA,SHIPC,False,2017-05-16,2017-05-16,
41VA,VARUNA,SHIPC,False,2006-12-21,2006-12-21,
41VM,VISHVA MARC,SHIPC,False,2006-12-21,2006-12-21,
41VN,VISHVA NANDIN,SHIPC,False,2006-12-21,2006-12-21,
41VP,VISHVA PRAFULLA,SHIPC,False,2006-12-21,2006-12-21,
422S,GEOMARIN III,SHIPC,False,2018-10-29,2018-10-29,
4299,UNKNOWN,SHIPC,True,2006-12-21,2015-01-22,
42BJ,BARUNA JAYA I,SHIPC,False,2006-12-21,2015-06-24,
42BL,BOGASARI LIMA,SHIPC,False,2006-12-21,2006-12-21,
42BR,BARUNA JAYA IV,SHIPC,False,2006-12-21,2010-10-14,
42BT,Baruna Jaya III,SHIPC,False,2018-01-25,2018-01-25,
42BU,BURUDJULASAD,SHIPC,False,2006-12-21,2006-12-21,
42JA,JALANIDHI,SHIPC,False,2006-12-21,2006-12-21,
42KU,TILONGKABILA,SHIPC,False,2017-05-17,2017-05-17,
42MA,R.V. MADIDIHANG,SHIPC,False,2006-12-21,2006-12-21,
42MU,MUTIARA,SHIPC,False,2006-12-21,2006-12-21,
42MV,MUTIARA IV,SHIPC,False,2006-12-21,2006-12-21,
42SA,SAMUDERA,SHIPC,False,2006-12-21,2013-11-15,
42SI,SIBOELA,SHIPC,False,2006-12-21,2006-12-21,
4544,Foyle Fisher,SHIPC,False,2016-07-20,2016-07-20,
456H,Lir,SHIPC,False,2019-07-15,2019-07-15,
457B,BARGE,SHIPC,False,2006-12-21,2006-12-21,
4599,UNKNOWN,SHIPC,True,2006-12-21,2015-01-22,
45AC,AN CAPALL BAN,SHIPC,False,2006-12-21,2011-05-11,
45AD,EMERALD DAWN,SHIPC,False,2015-05-27,2015-05-27,
45AH,Atlantic Challenge,SHIPC,False,2015-05-21,2015-05-21,
45CB,Cosantoir Bradan,SHIPC,False,2013-04-28,2013-04-28,
45CE,Celtic Explorer,SHIPC,False,2008-01-11,2019-09-18,
45CF,CU FEASA,SHIPC,False,2006-12-21,2014-04-11,
45CG,Margaret Mary,SHIPC,False,2018-05-14,2018-05-14,
45CN,CONINGBEG L/S,SHIPC,False,2006-12-21,2006-12-21,
45CV,CELTIC VOYAGER,SHIPC,False,2006-12-21,2019-09-18,
45DA,Dearbhla,SHIPC,False,2016-07-18,2016-07-18,
45EB,Tonn,SHIPC,False,2019-07-15,2019-07-15,
45FE,Felucca,SHIPC,False,2012-11-20,2012-11-20,
45GN,Granuaile,SHIPC,False,2013-05-14,2013-05-14,
45GO,GEO,SHIPC,False,2013-02-01,2013-02-01,
45HE,HELGA,SHIPC,False,2006-12-21,2006-12-21,
45HY,Eithne,SHIPC,False,2015-10-18,2016-02-24,
45IA,IRISH LARCH,SHIPC,False,2006-12-21,2006-12-21,
45IC,IRISH CEDAR,SHIPC,False,2006-12-21,2006-12-21,
45IE,IRISH ELM,SHIPC,False,2006-12-21,2006-12-21,
45IL,IRISH PLANE,SHIPC,False,2006-12-21,2006-12-21,
45IM,IRISH MAPLE,SHIPC,False,2006-12-21,2006-12-21,
45IO,IRISH OAK,SHIPC,False,2006-12-21,2006-12-21,
45IP,IRISH PINE,SHIPC,False,2006-12-21,2006-12-21,
45IS,IRISH STARDUST,SHIPC,False,2006-12-21,2006-12-21,
45J5,Girl Stephanie,SHIPC,False,2017-12-21,2017-12-21,
45JK,Laochra Na Mara,SHIPC,False,2019-10-21,2019-10-21,
45KY,KEARY,SHIPC,False,2013-02-11,2013-02-11,
45LB,LOUGH BELTRA,SHIPC,False,2006-12-21,2011-07-08,
45LL,LOC LURGAN,SHIPC,False,2006-12-21,2006-12-21,
45LW,LADY WIMBORNE,SHIPC,False,2006-12-21,2006-12-21,
45MA,MACROOM,SHIPC,False,2006-12-21,2006-12-21,
45MN,Mianda,SHIPC,False,2014-04-22,2014-04-22,
45MU,MUIRCHU,SHIPC,False,2006-12-21,2006-12-21,
45NC,Northern Celt,SHIPC,False,2016-07-18,2016-07-18,
45NJ,Sparkling Star,SHIPC,False,2018-12-15,2018-12-15,
45OH,Roisin,SHIPC,False,2018-03-26,2018-03-26,
45PH,PHOENIX,SHIPC,False,2006-12-21,2006-12-21,
45QA,QUEEN OF ARAN,SHIPC,False,2006-12-21,2006-12-21,
45R9,Stella Nova,SHIPC,False,2016-07-20,2016-07-20,
45RP,Regina Ponti,SHIPC,False,2012-12-06,2012-12-06,
45TG,Le Niamh,SHIPC,False,2016-09-03,2016-09-03,
45WK,Mallet,SHIPC,False,2019-07-15,2019-07-15,
45XB,Eilean Croine,SHIPC,False,2018-12-15,2019-09-18,
460K,THOR,SHIPC,False,2018-11-01,2018-11-01,
4699,UNKNOWN,SHIPC,True,2006-12-21,2015-01-22,
46A2,AEGIR,SHIPC,False,2012-05-22,2012-05-22,
46AA,BAKKAFOSS,SHIPC,False,2006-12-21,2006-12-21,
46AB,STURLAUGUR,SHIPC,False,2006-12-21,2006-12-21,
46AC,TYR,SHIPC,False,2006-12-21,2014-04-23,
46AD,STUDLAFOSS,SHIPC,False,2006-12-21,2006-12-21,
46AE,AEGIR,SHIPC,False,2006-12-21,2016-02-24,
46AF,ALICE FREYMANN,SHIPC,False,2006-12-21,2006-12-21,
46AL,ALBERT,SHIPC,False,2006-12-21,2006-12-21,
46AN,ARNI FRIDRIKSSON,SHIPC,False,2014-02-04,2016-02-24,
46AR,ARVAKUR,SHIPC,False,2006-12-21,2006-12-21,
46AS,ARNI FRIDRIKSSON,SHIPC,False,2014-02-04,2016-10-04,
46BG,BRUARFOSS,SHIPC,False,2006-12-21,2006-12-21,
46BJ,BJARTUR,SHIPC,False,2006-12-21,2006-12-21,
46BR,BRETTINGUR,SHIPC,False,2006-12-21,2006-12-21,
46BS,BJARNI SAEMUNDSSON,SHIPC,False,2006-12-21,2016-02-24,
46DR,DROEFN,SHIPC,False,2006-12-21,2010-03-15,
46EC,NEPTUNE,SHIPC,False,2020-02-11,2020-02-11,
46EN,EINAR I NESI,SHIPC,False,2006-12-21,2006-12-21,
46FA,FAXABORG,SHIPC,False,2006-12-21,2006-12-21,
46FJ,FRIDRIK JESSON,SHIPC,False,2006-12-21,2016-02-24,
46FL,FLOAKLETTUR,SHIPC,False,2006-12-21,2006-12-21,
46FN,FANNEY,SHIPC,False,2006-12-21,2006-12-21,
46FR,ARNI FRIDRIKSSON,SHIPC,True,2006-12-21,2018-06-12,
46GF,GULLFOSS,SHIPC,False,2006-12-21,2006-12-21,
46GN,GUNNAR NIELSSON,SHIPC,False,2006-12-21,2006-12-21,
46HA,HAFTHOR,SHIPC,False,2006-12-21,2006-12-21,
46HF,HAFBOR,SHIPC,False,2006-12-21,2006-12-21,
46HL,HOFFELL,SHIPC,False,2006-12-21,2006-12-21,
46HO,HOEFRUNGUR,SHIPC,False,2006-12-21,2006-12-21,
46JV,JON VIDALIN,SHIPC,False,2006-12-21,2006-12-21,
46L4,Bardi,SHIPC,False,2018-03-29,2018-03-29,
46LJ,LJOSAFELL,SHIPC,False,2006-12-21,2019-03-26,
46MJ,MARIA JULIA,SHIPC,False,2006-12-21,2016-02-24,
46MU,MULABERG,SHIPC,False,2006-12-21,2006-12-21,
46NE,NEPTUNUS,SHIPC,False,2006-12-21,2006-12-21,
46OD,ODINN,SHIPC,False,2006-12-21,2006-12-21,
46PA,PALL PALSSON,SHIPC,False,2006-12-21,2006-12-21,
46RA,RAUDINUPUR,SHIPC,False,2006-12-21,2006-12-21,
46SL,SELFOSS,SHIPC,False,2006-12-21,2006-12-21,
46SN,SNAEFUGL,SHIPC,False,2006-12-21,2006-12-21,
46SR,SOLRUN,SHIPC,False,2006-12-21,2010-08-06,
46TH,THOR,SHIPC,False,2006-12-21,2006-12-21,
46TT,THORSTEINN THORSKABITUR,SHIPC,False,2006-12-21,2006-12-21,
46UV,Hjalteyrin,SHIPC,False,2019-04-01,2019-04-01,
46VE,VESTMANNAEY,SHIPC,False,2006-12-21,2006-12-21,
46VI,VIKINGUR,SHIPC,False,2006-12-21,2006-12-21,
4710,ZIM KOREA,SHIPC,False,2016-09-23,2017-04-15,
473R,ZIM CALIFORNIA,SHIPC,False,2016-09-29,2017-05-21,
474C,ZIM HONG KONG,SHIPC,False,2017-06-13,2017-06-13,
475A,ZIM MEDITERRANEAN,SHIPC,False,2016-09-23,2017-06-13,
4788,ZIM BARZELONA,SHIPC,False,2016-09-29,2016-09-30,
478X,ZIM CHINA,SHIPC,False,2018-12-19,2018-12-19,
4799,UNKNOWN,SHIPC,True,2006-12-21,2015-01-22,
47B5,ZIM ASIA,SHIPC,False,2018-02-14,2018-02-14,
47BF,ZIM ATLANTIC,SHIPC,False,2018-02-14,2018-02-14,
47CD,ZIM TARRAGONA,SHIPC,False,2015-10-19,2016-02-24,
47ET,ETZIONA,SHIPC,False,2006-12-21,2006-12-21,
47GA,GALIM,SHIPC,False,2006-12-21,2006-12-21,
47GE,GENIE,SHIPC,False,2006-12-21,2006-12-21,
47HA,HAZVI,SHIPC,False,2006-12-21,2006-12-21,
47MY,MEVOOT YAM,SHIPC,False,2006-12-21,2006-12-21,
47N5,ZIM JAMAICA,SHIPC,False,2016-09-23,2016-09-23,
47NS,NISSAYAN,SHIPC,False,2006-12-21,2006-12-21,
47PJ,ZIM U.S.A,SHIPC,False,2016-09-15,2016-09-15,
47PK,ZIM EUROPA,SHIPC,False,2016-11-04,2016-11-04,
47SK,SHIKMONA,SHIPC,False,2006-12-21,2009-08-04,
47SN,SNUNIT,SHIPC,False,2006-12-21,2006-12-21,
47VA,ZIM IBERIA,SHIPC,False,2016-07-12,2016-07-12,
47VF,Bat Galim,SHIPC,False,2018-08-30,2018-08-30,
47VO,ZIM PACIFIC,SHIPC,False,2016-09-21,2016-09-21,
47XH,ZIM HAIFA,SHIPC,False,2016-07-12,2016-07-12,
4817,COSTA MAGICA,SHIPC,False,2018-01-05,2018-01-05,
486O,COSTA LUMINOSA,SHIPC,False,2018-01-05,2018-01-05,
487A,LAURA BASSI,SHIPC,False,2020-01-06,2020-01-06,
487C,COSTA VOYAGER,SHIPC,False,2018-01-05,2018-01-05,
4885,COSTA ATLANTICA,SHIPC,False,2018-01-05,2018-01-05,
4899,UNKNOWN,SHIPC,True,2006-12-21,2015-01-22,
48A1,EFFEVIGI,SHIPC,False,2007-01-31,2007-01-31,
48A2,CASTORINO 2,SHIPC,False,2007-01-31,2007-01-31,
48A3,DAPHNE II,SHIPC,False,2007-01-31,2007-01-31,
48A4,Aretusa,SHIPC,False,2007-08-21,2007-08-21,
48AA,Ammiraglio Magnaghi,SHIPC,False,2006-12-21,2016-02-24,
48AB,GROSSO,SHIPC,False,2006-12-21,2006-12-21,
48AC,SCIROCCO,SHIPC,False,2006-12-21,2006-12-21,
48AD,SAGITTARIO,SHIPC,False,2006-12-21,2006-12-21,
48AE,ALPINO,SHIPC,False,2006-12-21,2006-12-21,
48AF,DORIA,SHIPC,False,2006-12-21,2006-12-21,
48AG,DUILIO,SHIPC,False,2006-12-21,2006-12-21,
48AH,CARABINIERE,SHIPC,False,2006-12-21,2006-12-21,
48AI,Astrea,SHIPC,False,2010-08-06,2010-08-06,
48AJ,GRECALE,SHIPC,False,2006-12-21,2006-12-21,
48AK,VITTORIO VENETO,SHIPC,False,2006-12-21,2006-12-21,
48AL,ALDA MADRE,SHIPC,False,2006-12-21,2006-12-21,
48AM,AMMIRAGLIO MAGNAHI,SHIPC,False,2006-12-21,2006-12-21,
48AN,Andrea,SHIPC,False,2007-08-30,2009-12-08,
48AO,ITAL FORTUNA,SHIPC,False,2012-07-25,2015-11-02,
48AP,LIBRECCIO,SHIPC,False,2006-12-21,2006-12-21,
48AQ,LUPO,SHIPC,False,2006-12-21,2006-12-21,
48AR,ARAGONESE,SHIPC,False,2006-12-21,2006-12-21,
48AS,MAESTRALE,SHIPC,False,2006-12-21,2006-12-21,
48AT,IMPAVIDO,SHIPC,False,2006-12-21,2006-12-21,
48AU,INTREPIDO,SHIPC,False,2006-12-21,2006-12-21,
48AV,ORSA,SHIPC,False,2006-12-21,2006-12-21,
48AW,PERESO,SHIPC,False,2006-12-21,2006-12-21,
48AX,ARDITO,SHIPC,False,2006-12-21,2006-12-21,
48AY,AUDACE,SHIPC,False,2006-12-21,2006-12-21,
48AZ,OGS EXPLORA,SHIPC,False,2006-12-21,2016-02-24,
48B1,BANNOCK,SHIPC,False,2006-12-21,2009-09-04,
48BA,BAIONETTA,SHIPC,False,2006-12-21,2006-12-21,
48BB,ALMARE IV,SHIPC,False,2006-12-21,2006-12-21,
48BC,PEPPINO D'AMATO,SHIPC,False,2006-12-21,2006-12-21,
48BD,F. ALLEGRA,SHIPC,False,2006-12-21,2006-12-21,
48BE,VEZA,SHIPC,False,2006-12-21,2006-12-21,
48BF,AGIP ABRUZZO,SHIPC,False,2006-12-21,2006-12-21,
48BG,JOLLY GRIGIO,SHIPC,False,2015-06-30,2015-06-30,
48BH,JOLLY ORO,SHIPC,False,2015-06-30,2015-06-30,
48C4,DORAJR,SHIPC,False,2018-11-10,2018-11-10,
48CF,COOPERNAUT FRANCA,SHIPC,False,2006-12-21,2009-12-08,
48CI,CICLOPE,SHIPC,False,2006-12-21,2006-12-21,
48CO,CORMORANO,SHIPC,False,2006-12-21,2006-12-21,
48CZ,CITTA DI SAVONA,SHIPC,False,2006-12-21,2006-12-21,
48DA,DANAIDE,SHIPC,False,2006-12-21,2006-12-21,
48DE,DECTRA,SHIPC,False,2006-12-21,2006-12-21,
48DP,G. DALLAPORTA,SHIPC,False,2007-08-01,2018-04-11,
48DR,DRIADE,SHIPC,False,2006-12-21,2006-12-21,
48EL,Excellent,SHIPC,False,2018-11-29,2018-11-29,
48EX,EXCELSIOR,SHIPC,False,2006-12-21,2015-10-29,
48FA,FARFALLA,SHIPC,False,2006-12-21,2006-12-21,
